idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
7,1,20260113160054,185,185,1,1,1
8,0,20260113160054,0,0,-1,-1,-1
9,0,20260113160054,0,0,-1,-1,-1
10,1,20260113160054,171,171,1,1,1
11,1,20260113160054,0,0,-1,-1,-1
12,1,20260113160054,101,101,1,1,1
13,1,20260113160054,231,230,1,1,1
14,0,20260113160054,0,0,-1,-1,-1
15,1,20260113160054,223,223,1,1,1
16,1,20260113160054,238,238,1,1,1
17,1,20260113160054,192,192,1,1,1
18,1,20260113160054,0,0,-1,-1,-1
19,0,20260113160054,0,0,-1,-1,-1
20,0,20260113160054,0,0,-1,-1,-1
21,1,20260113160054,0,0,-1,-1,-1
22,1,20260113160054,270,270,1,1,1
23,1,20260113160054,189,189,1,1,1
24,1,20260113160054,240,240,1,1,1
25,1,20260113160054,0,0,-1,-1,-1
26,1,20260113160054,260,260,1,1,1
27,1,20260113160054,186,187,1,1,1
28,1,20260113160054,0,0,-1,-1,-1
29,1,20260113160054,364,364,1,1,1
30,1,20260113160054,0,0,-1,-1,-1
31,1,20260113160054,221,221,1,1,1
32,1,20260113160054,182,180,1,1,1
33,1,20260113160054,0,0,-1,-1,-1
34,1,20260113160054,222,220,1,1,1
35,1,20260113160054,152,156,1,1,1
36,1,20260113160054,0,0,-1,-1,-1
37,1,20260113160054,205,206,1,1,1
38,1,20260113160054,206,206,1,1,1
39,1,20260113160054,109,109,1,1,1
40,1,20260113160054,289,289,1,1,1
41,0,20260113160054,0,0,-1,-1,-1
42,1,20260113160054,211,208,1,1,1
43,0,20260113160054,0,0,-1,-1,-1
44,0,20260113160054,0,0,-1,-1,-1
45,0,20260113160054,0,0,-1,-1,-1
46,0,20260113160054,0,0,-1,-1,-1
47,1,20260113160054,181,181,1,1,1
48,0,20260113160054,0,0,-1,-1,-1
49,1,20260113160054,304,304,1,1,1
50,1,20260113160054,0,0,-1,-1,-1
51,1,20260113160054,269,269,1,1,1
52,1,20260113160054,300,300,1,1,1
53,1,20260113160054,149,149,1,1,1
54,1,20260113160054,164,164,1,1,1
55,1,20260113160054,0,0,-1,-1,-1
56,1,20260113160054,0,0,-1,-1,-1
57,1,20260113160054,0,0,-1,-1,-1
58,1,20260113160054,0,0,-1,-1,-1
59,1,20260113160054,164,164,1,1,1
60,1,20260113160054,416,415,1,1,1
61,1,20260113160054,285,285,1,1,1
62,0,20260113160054,0,0,-1,-1,-1
63,0,20260113160054,0,0,-1,-1,-1
64,0,20260113160054,0,0,-1,-1,-1
65,1,20260113160054,153,156,1,1,1
66,1,20260113160054,124,159,1,0,0
67,1,20260113160054,316,365,0,0,1
68,1,20260113160054,127,129,1,1,1
69,1,20260113160054,138,139,1,1,1
70,1,20260113160054,139,139,1,1,1
71,0,20260113160054,113,113,1,1,1
72,0,20260113160054,197,198,1,1,1
73,0,20260113160054,128,125,1,1,1
74,0,20260113160054,91,104,1,1,1
75,0,20260113160054,251,269,1,1,1
76,0,20260113160054,111,112,0,0,1
77,1,20260113160054,433,432,1,1,1
78,1,20260113160054,0,0,-1,-1,-1
1,1,20260113160552,305,306,1,1,1
2,1,20260113160552,0,0,-1,-1,-1
3,1,20260113160552,308,305,1,1,1
4,1,20260113160552,328,328,1,1,1
5,1,20260113160552,174,174,1,1,1
6,1,20260113160552,277,276,1,1,1
7,1,20260113160552,185,186,1,1,1
8,0,20260113160552,0,0,-1,-1,-1
9,0,20260113160552,0,0,-1,-1,-1
10,1,20260113160552,171,171,1,1,1
11,1,20260113160552,0,0,-1,-1,-1
12,1,20260113160552,101,101,1,1,1
13,1,20260113160552,231,231,1,1,1
14,0,20260113160552,0,0,-1,-1,-1
15,1,20260113160552,222,222,1,1,1
16,1,20260113160552,238,238,1,1,1
17,1,20260113160552,193,192,1,1,1
18,1,20260113160552,0,0,-1,-1,-1
19,0,20260113160552,0,0,-1,-1,-1
20,0,20260113160552,0,0,-1,-1,-1
21,1,20260113160552,0,0,-1,-1,-1
22,1,20260113160552,270,270,1,1,1
23,1,20260113160552,189,189,1,1,1
24,1,20260113160552,240,240,1,1,1
25,1,20260113160552,0,0,-1,-1,-1
26,1,20260113160552,260,260,1,1,1
27,1,20260113160552,187,187,1,1,1
28,1,20260113160552,0,0,-1,-1,-1
29,1,20260113160552,364,364,1,1,1
30,1,20260113160552,0,0,-1,-1,-1
31,1,20260113160552,219,221,1,1,1
32,1,20260113160552,182,180,1,1,1
33,1,20260113160552,0,0,-1,-1,-1
34,1,20260113160552,222,221,1,1,1
35,1,20260113160552,152,156,1,1,1
36,1,20260113160552,0,0,-1,-1,-1
37,1,20260113160552,206,206,1,1,1
38,1,20260113160552,206,205,1,1,1
39,1,20260113160552,109,109,1,1,1
40,1,20260113160552,289,289,1,1,1
41,0,20260113160552,0,0,-1,-1,-1
42,1,20260113160552,214,210,1,1,1
43,0,20260113160552,0,0,-1,-1,-1
44,0,20260113160552,0,0,-1,-1,-1
45,0,20260113160552,0,0,-1,-1,-1
46,0,20260113160552,0,0,-1,-1,-1
47,1,20260113160552,182,181,1,1,1
48,0,20260113160552,0,0,-1,-1,-1
49,1,20260113160552,304,304,1,1,1
50,1,20260113160552,0,0,-1,-1,-1
51,1,20260113160552,270,269,1,1,1
52,1,20260113160552,300,300,1,1,1
53,1,20260113160552,149,149,1,1,1
54,1,20260113160552,164,164,1,1,1
55,1,20260113160552,0,0,-1,-1,-1
56,1,20260113160552,0,0,-1,-1,-1
57,1,20260113160552,0,0,-1,-1,-1
58,1,20260113160552,104,104,1,1,1
59,1,20260113160552,164,164,1,1,1
60,1,20260113160552,415,415,1,1,1
61,1,20260113160552,285,285,1,1,1
62,0,20260113160552,0,0,-1,-1,-1
63,0,20260113160552,0,0,-1,-1,-1
64,0,20260113160552,0,0,-1,-1,-1
65,1,20260113160552,311,243,0,0,1
66,1,20260113160552,117,141,1,0,0
67,1,20260113160552,413,368,0,0,1
68,1,20260113160552,134,129,1,1,1
69,1,20260113160552,143,127,1,1,1
70,1,20260113160552,138,142,1,1,1
71,0,20260113160552,102,108,1,1,1
72,0,20260113160552,198,197,1,1,1
73,0,20260113160552,128,128,1,1,1
74,0,20260113160552,97,97,1,1,1
75,0,20260113160552,241,256,1,1,1
76,0,20260113160552,113,121,0,0,1
77,1,20260113160552,432,432,1,1,1
78,1,20260113160552,427,426,1,1,1
1,1,20260113161054,305,307,1,1,1
2,1,20260113161054,0,0,-1,-1,-1
3,1,20260113161054,309,307,1,1,1
4,1,20260113161054,334,329,1,1,1
5,1,20260113161054,174,174,1,1,1
6,1,20260113161054,276,277,1,1,1
7,1,20260113161054,185,186,1,1,1
8,0,20260113161054,0,0,-1,-1,-1
9,0,20260113161054,0,0,-1,-1,-1
10,1,20260113161054,171,171,1,1,1
11,1,20260113161054,0,0,-1,-1,-1
12,1,20260113161054,101,101,1,1,1
13,1,20260113161054,231,230,1,1,1
14,0,20260113161054,0,0,-1,-1,-1
15,1,20260113161054,222,223,1,1,1
16,1,20260113161054,238,238,1,1,1
17,1,20260113161054,193,192,1,1,1
18,1,20260113161054,0,0,-1,-1,-1
19,0,20260113161054,0,0,-1,-1,-1
20,0,20260113161054,0,0,-1,-1,-1
21,1,20260113161054,0,0,-1,-1,-1
22,1,20260113161054,270,270,1,1,1
23,1,20260113161054,189,189,1,1,1
24,1,20260113161054,240,240,1,1,1
25,1,20260113161054,0,0,-1,-1,-1
26,1,20260113161054,260,260,1,1,1
27,1,20260113161054,186,185,1,1,1
28,1,20260113161054,0,0,-1,-1,-1
29,1,20260113161054,364,365,1,1,1
30,1,20260113161054,0,0,-1,-1,-1
31,1,20260113161054,219,220,1,1,1
32,1,20260113161054,0,0,-1,-1,-1
33,1,20260113161054,0,0,-1,-1,-1
34,1,20260113161054,221,222,1,1,1
35,1,20260113161054,152,153,1,1,1
36,1,20260113161054,0,0,-1,-1,-1
37,1,20260113161054,207,208,1,1,1
38,1,20260113161054,206,206,1,1,1
39,1,20260113161054,109,109,1,1,1
40,1,20260113161054,289,289,1,1,1
41,0,20260113161054,0,0,-1,-1,-1
42,1,20260113161054,213,212,1,1,1
43,0,20260113161054,0,0,-1,-1,-1
44,0,20260113161054,0,0,-1,-1,-1
45,0,20260113161054,0,0,-1,-1,-1
46,0,20260113161054,0,0,-1,-1,-1
47,1,20260113161054,182,182,1,1,1
48,0,20260113161054,0,0,-1,-1,-1
49,1,20260113161054,304,304,1,1,1
50,1,20260113161054,0,0,-1,-1,-1
51,1,20260113161054,270,269,1,1,1
52,1,20260113161054,300,300,1,1,1
53,1,20260113161054,149,149,1,1,1
54,1,20260113161054,164,164,1,1,1
55,1,20260113161054,0,0,-1,-1,-1
56,1,20260113161054,0,0,-1,-1,-1
57,1,20260113161054,0,0,-1,-1,-1
58,1,20260113161054,104,104,1,1,1
59,1,20260113161054,164,164,1,1,1
60,1,20260113161054,415,416,1,1,1
61,1,20260113161054,285,285,1,1,1
62,0,20260113161054,0,0,-1,-1,-1
63,0,20260113161054,0,0,-1,-1,-1
64,0,20260113161054,0,0,-1,-1,-1
65,1,20260113161054,387,327,0,0,1
66,1,20260113161054,119,140,1,1,1
67,1,20260113161054,289,325,0,0,1
68,1,20260113161054,128,130,1,1,1
69,1,20260113161054,146,135,1,1,1
70,1,20260113161054,140,141,1,1,1
71,0,20260113161054,114,109,1,1,1
72,0,20260113161054,200,214,1,1,1
73,0,20260113161054,128,131,1,1,1
74,0,20260113161054,95,97,1,1,1
75,0,20260113161054,246,265,1,1,1
76,0,20260113161054,108,122,1,0,0
77,1,20260113161054,433,432,1,1,1
78,1,20260113161054,426,426,1,1,1
1,1,20260113162053,307,307,1,1,1
2,1,20260113162053,0,0,-1,-1,-1
3,1,20260113162053,308,308,1,1,1
4,1,20260113162053,334,333,1,1,1
5,1,20260113162053,174,174,1,1,1
6,1,20260113162053,276,277,1,1,1
7,1,20260113162053,185,185,1,1,1
8,0,20260113162053,0,0,-1,-1,-1
9,0,20260113162053,0,0,-1,-1,-1
10,1,20260113162053,171,171,1,1,1
11,1,20260113162053,0,0,-1,-1,-1
12,1,20260113162053,101,101,1,1,1
13,1,20260113162053,231,231,1,1,1
14,0,20260113162053,0,0,-1,-1,-1
15,1,20260113162053,222,223,1,1,1
16,1,20260113162053,238,238,1,1,1
17,1,20260113162053,193,193,1,1,1
18,1,20260113162053,0,0,-1,-1,-1
19,0,20260113162053,0,0,-1,-1,-1
20,0,20260113162053,0,0,-1,-1,-1
21,1,20260113162053,0,0,-1,-1,-1
22,1,20260113162053,270,270,1,1,1
23,1,20260113162053,189,189,1,1,1
24,1,20260113162053,240,240,1,1,1
25,1,20260113162053,0,0,-1,-1,-1
26,1,20260113162053,260,262,1,1,1
27,1,20260113162053,186,186,1,1,1
28,1,20260113162053,0,0,-1,-1,-1
29,1,20260113162053,365,364,1,1,1
30,1,20260113162053,0,0,-1,-1,-1
31,1,20260113162053,219,220,1,1,1
32,1,20260113162053,0,0,-1,-1,-1
33,1,20260113162053,0,0,-1,-1,-1
34,1,20260113162053,221,222,1,1,1
35,1,20260113162053,153,151,1,1,1
36,1,20260113162053,0,0,-1,-1,-1
37,1,20260113162053,206,205,1,1,1
38,1,20260113162053,206,206,1,1,1
39,1,20260113162053,111,110,1,1,1
40,1,20260113162053,289,289,1,1,1
41,0,20260113162053,0,0,-1,-1,-1
42,1,20260113162053,209,213,1,1,1
43,0,20260113162053,0,0,-1,-1,-1
44,0,20260113162053,0,0,-1,-1,-1
45,0,20260113162053,0,0,-1,-1,-1
46,0,20260113162053,0,0,-1,-1,-1
47,1,20260113162053,181,182,1,1,1
48,0,20260113162053,0,0,-1,-1,-1
49,1,20260113162053,304,304,1,1,1
50,1,20260113162053,0,0,-1,-1,-1
51,1,20260113162053,269,269,1,1,1
52,1,20260113162053,300,300,1,1,1
53,1,20260113162053,150,149,1,1,1
54,1,20260113162053,164,164,1,1,1
55,1,20260113162053,0,0,-1,-1,-1
56,1,20260113162053,0,0,-1,-1,-1
57,1,20260113162053,0,0,-1,-1,-1
58,1,20260113162053,0,0,-1,-1,-1
59,1,20260113162053,164,164,1,1,1
60,1,20260113162053,416,415,1,1,1
61,1,20260113162053,286,285,1,1,1
62,0,20260113162053,0,0,-1,-1,-1
63,0,20260113162053,0,0,-1,-1,-1
64,0,20260113162053,0,0,-1,-1,-1
65,1,20260113162053,315,376,0,0,1
66,1,20260113162053,130,164,1,1,1
67,1,20260113162053,231,249,1,1,1
68,1,20260113162053,485,257,0,0,1
69,1,20260113162053,261,228,0,0,1
70,1,20260113162053,135,139,1,1,1
71,0,20260113162053,103,110,1,1,1
72,0,20260113162053,197,207,1,1,1
73,0,20260113162053,126,127,1,1,1
74,0,20260113162053,110,100,0,1,2
75,0,20260113162053,276,267,0,1,2
76,0,20260113162053,110,112,1,1,1
77,1,20260113162053,444,437,1,1,1
78,1,20260113162053,0,0,-1,-1,-1
1,1,20260113163054,309,308,1,1,1
2,1,20260113163054,0,0,-1,-1,-1
3,1,20260113163054,308,307,1,1,1
4,1,20260113163054,328,331,1,1,1
5,1,20260113163054,174,174,1,1,1
6,1,20260113163054,277,276,1,1,1
7,1,20260113163054,185,185,1,1,1
8,0,20260113163054,0,0,-1,-1,-1
9,0,20260113163054,0,0,-1,-1,-1
10,1,20260113163054,171,171,1,1,1
11,1,20260113163054,0,0,-1,-1,-1
12,1,20260113163054,101,101,1,1,1
13,1,20260113163054,232,232,1,1,1
14,0,20260113163054,0,0,-1,-1,-1
15,1,20260113163054,224,223,1,1,1
16,1,20260113163054,238,238,1,1,1
17,1,20260113163054,193,193,1,1,1
18,1,20260113163054,0,0,-1,-1,-1
19,0,20260113163054,0,0,-1,-1,-1
20,0,20260113163054,0,0,-1,-1,-1
21,1,20260113163054,0,0,-1,-1,-1
22,1,20260113163054,270,270,1,1,1
23,1,20260113163054,189,189,1,1,1
24,1,20260113163054,240,240,1,1,1
25,1,20260113163054,0,0,-1,-1,-1
26,1,20260113163054,260,260,1,1,1
27,1,20260113163054,187,186,1,1,1
28,1,20260113163054,0,0,-1,-1,-1
29,1,20260113163054,364,364,1,1,1
30,1,20260113163054,0,0,-1,-1,-1
31,1,20260113163054,220,219,1,1,1
32,1,20260113163054,180,181,1,1,1
33,1,20260113163054,0,0,-1,-1,-1
34,1,20260113163054,222,221,1,1,1
35,1,20260113163054,152,152,1,1,1
36,1,20260113163054,0,0,-1,-1,-1
37,1,20260113163054,206,206,1,1,1
38,1,20260113163054,206,206,1,1,1
39,1,20260113163054,112,110,1,1,1
40,1,20260113163054,290,289,1,1,1
41,0,20260113163054,0,0,-1,-1,-1
42,1,20260113163054,213,213,1,1,1
43,0,20260113163054,0,0,-1,-1,-1
44,0,20260113163054,0,0,-1,-1,-1
45,0,20260113163054,0,0,-1,-1,-1
46,0,20260113163054,0,0,-1,-1,-1
47,1,20260113163054,182,182,1,1,1
48,0,20260113163054,0,0,-1,-1,-1
49,1,20260113163054,304,304,1,1,1
50,1,20260113163054,0,0,-1,-1,-1
51,1,20260113163054,269,269,1,1,1
52,1,20260113163054,300,300,1,1,1
53,1,20260113163054,149,149,1,1,1
54,1,20260113163054,164,164,1,1,1
55,1,20260113163054,0,0,-1,-1,-1
56,1,20260113163054,0,0,-1,-1,-1
57,1,20260113163054,0,0,-1,-1,-1
58,1,20260113163054,0,0,-1,-1,-1
59,1,20260113163054,164,164,1,1,1
60,1,20260113163054,415,415,1,1,1
61,1,20260113163054,285,285,1,1,1
62,0,20260113163054,0,0,-1,-1,-1
63,0,20260113163054,0,0,-1,-1,-1
64,0,20260113163054,0,0,-1,-1,-1
65,1,20260113163054,161,302,1,0,0
66,1,20260113163054,187,145,0,0,1
67,1,20260113163054,236,235,1,1,1
68,1,20260113163054,411,473,0,0,1
69,1,20260113163054,243,251,0,0,1
70,1,20260113163054,133,134,1,1,1
71,0,20260113163054,114,113,1,1,1
72,0,20260113163054,200,209,1,1,1
73,0,20260113163054,127,126,1,1,1
74,0,20260113163054,96,106,1,1,1
75,0,20260113163054,255,262,1,1,1
76,0,20260113163054,118,114,0,1,2
77,1,20260113163054,434,437,1,1,1
78,1,20260113163054,426,426,1,1,1
1,1,20260113164053,308,312,1,1,1
2,1,20260113164053,0,0,-1,-1,-1
3,1,20260113164053,310,309,1,1,1
4,1,20260113164053,330,329,1,1,1
5,1,20260113164053,174,174,1,1,1
6,1,20260113164053,278,278,1,1,1
7,1,20260113164053,185,184,1,1,1
8,0,20260113164053,0,0,-1,-1,-1
9,0,20260113164053,0,0,-1,-1,-1
10,1,20260113164053,171,171,1,1,1
11,1,20260113164053,0,0,-1,-1,-1
12,1,20260113164053,102,102,1,1,1
13,1,20260113164053,231,232,1,1,1
14,0,20260113164053,0,0,-1,-1,-1
15,1,20260113164053,223,225,1,1,1
16,1,20260113164053,238,239,1,1,1
17,1,20260113164053,193,193,1,1,1
18,1,20260113164053,0,0,-1,-1,-1
19,0,20260113164053,0,0,-1,-1,-1
20,0,20260113164053,0,0,-1,-1,-1
21,1,20260113164053,0,0,-1,-1,-1
22,1,20260113164053,270,270,1,1,1
23,1,20260113164053,189,189,1,1,1
24,1,20260113164053,241,240,1,1,1
25,1,20260113164053,0,0,-1,-1,-1
26,1,20260113164053,260,259,1,1,1
27,1,20260113164053,186,186,1,1,1
28,1,20260113164053,0,0,-1,-1,-1
29,1,20260113164053,365,365,1,1,1
30,1,20260113164053,0,0,-1,-1,-1
31,1,20260113164053,221,220,1,1,1
32,1,20260113164053,179,179,1,1,1
33,1,20260113164053,0,0,-1,-1,-1
34,1,20260113164053,221,222,1,1,1
35,1,20260113164053,151,153,1,1,1
36,1,20260113164053,0,0,-1,-1,-1
37,1,20260113164053,206,206,1,1,1
38,1,20260113164053,206,206,1,1,1
39,1,20260113164053,109,110,1,1,1
40,1,20260113164053,289,289,1,1,1
41,0,20260113164053,0,0,-1,-1,-1
42,1,20260113164053,209,212,1,1,1
43,0,20260113164053,0,0,-1,-1,-1
44,0,20260113164053,0,0,-1,-1,-1
45,0,20260113164053,0,0,-1,-1,-1
46,0,20260113164053,0,0,-1,-1,-1
47,1,20260113164053,181,181,1,1,1
48,0,20260113164053,0,0,-1,-1,-1
49,1,20260113164053,304,304,1,1,1
50,1,20260113164053,0,0,-1,-1,-1
51,1,20260113164053,271,269,1,1,1
52,1,20260113164053,300,300,1,1,1
53,1,20260113164053,149,149,1,1,1
54,1,20260113164053,164,164,1,1,1
55,1,20260113164053,0,0,-1,-1,-1
56,1,20260113164053,0,0,-1,-1,-1
57,1,20260113164053,0,0,-1,-1,-1
58,1,20260113164053,0,0,-1,-1,-1
59,1,20260113164053,164,164,1,1,1
60,1,20260113164053,415,415,1,1,1
61,1,20260113164053,286,285,1,1,1
62,0,20260113164053,0,0,-1,-1,-1
63,0,20260113164053,0,0,-1,-1,-1
64,0,20260113164053,0,0,-1,-1,-1
65,1,20260113164053,153,158,2,2,1
66,1,20260113164053,148,158,0,0,1
67,1,20260113164053,242,245,1,1,1
68,1,20260113164053,454,458,0,0,1
69,1,20260113164053,239,256,0,0,1
70,1,20260113164053,140,138,1,1,1
71,0,20260113164053,121,113,1,1,1
72,0,20260113164053,196,183,2,1,0
73,0,20260113164053,128,127,1,1,1
74,0,20260113164053,102,115,1,1,1
75,0,20260113164053,263,251,1,1,1
76,0,20260113164053,112,125,1,1,1
77,1,20260113164053,433,433,1,1,1
78,1,20260113164053,427,426,1,1,1
1,1,20260113165553,306,309,1,1,1
2,1,20260113165553,0,0,-1,-1,-1
3,1,20260113165553,310,310,1,1,1
4,1,20260113165553,329,328,1,1,1
5,1,20260113165553,174,174,1,1,1
6,1,20260113165553,278,279,1,1,1
7,1,20260113165553,185,185,1,1,1
8,0,20260113165553,0,0,-1,-1,-1
9,0,20260113165553,0,0,-1,-1,-1
10,1,20260113165553,171,171,1,1,1
11,1,20260113165553,0,0,-1,-1,-1
12,1,20260113165553,101,102,1,1,1
13,1,20260113165553,231,231,1,1,1
14,0,20260113165553,0,0,-1,-1,-1
15,1,20260113165553,222,223,1,1,1
16,1,20260113165553,238,239,1,1,1
17,1,20260113165553,193,193,1,1,1
18,1,20260113165553,0,0,-1,-1,-1
19,0,20260113165553,0,0,-1,-1,-1
20,0,20260113165553,0,0,-1,-1,-1
21,1,20260113165553,0,0,-1,-1,-1
22,1,20260113165553,270,270,1,1,1
23,1,20260113165553,189,189,1,1,1
24,1,20260113165553,240,240,1,1,1
25,1,20260113165553,0,0,-1,-1,-1
26,1,20260113165553,260,260,1,1,1
27,1,20260113165553,187,187,1,1,1
28,1,20260113165553,260,261,1,1,1
29,1,20260113165553,365,365,1,1,1
30,1,20260113165553,0,0,-1,-1,-1
31,1,20260113165553,221,221,1,1,1
32,1,20260113165553,179,180,1,1,1
33,1,20260113165553,0,0,-1,-1,-1
34,1,20260113165553,223,222,1,1,1
35,1,20260113165553,154,152,1,1,1
36,1,20260113165553,0,0,-1,-1,-1
37,1,20260113165553,206,206,1,1,1
38,1,20260113165553,206,206,1,1,1
39,1,20260113165553,110,110,1,1,1
40,1,20260113165553,289,289,1,1,1
41,0,20260113165553,0,0,-1,-1,-1
42,1,20260113165553,211,213,1,1,1
43,0,20260113165553,0,0,-1,-1,-1
44,0,20260113165553,0,0,-1,-1,-1
45,0,20260113165553,0,0,-1,-1,-1
46,0,20260113165553,0,0,-1,-1,-1
47,1,20260113165553,181,181,1,1,1
48,0,20260113165553,0,0,-1,-1,-1
49,1,20260113165553,304,304,1,1,1
50,1,20260113165553,0,0,-1,-1,-1
51,1,20260113165553,269,269,1,1,1
52,1,20260113165553,300,300,1,1,1
53,1,20260113165553,149,149,1,1,1
54,1,20260113165553,164,164,1,1,1
55,1,20260113165553,0,0,-1,-1,-1
56,1,20260113165553,0,0,-1,-1,-1
57,1,20260113165553,0,0,-1,-1,-1
58,1,20260113165553,0,0,-1,-1,-1
59,1,20260113165553,164,164,1,1,1
60,1,20260113165553,416,417,1,1,1
61,1,20260113165553,285,285,1,1,1
62,0,20260113165553,0,0,-1,-1,-1
63,0,20260113165553,0,0,-1,-1,-1
64,0,20260113165553,0,0,-1,-1,-1
65,1,20260113165553,281,168,0,1,2
66,1,20260113165553,135,178,1,1,1
67,1,20260113165553,232,246,1,1,1
68,1,20260113165553,478,469,0,0,1
69,1,20260113165553,280,269,0,0,1
70,1,20260113165553,146,160,1,1,1
71,0,20260113165553,118,112,1,1,1
72,0,20260113165553,205,200,1,1,1
73,0,20260113165553,127,129,1,1,1
74,0,20260113165553,100,113,2,1,0
75,0,20260113165553,260,265,1,1,1
76,0,20260113165553,110,109,1,1,1
77,1,20260113165553,436,434,1,1,1
78,1,20260113165553,426,425,1,1,1
1,1,20260113170553,305,306,1,1,1
2,1,20260113170553,0,0,-1,-1,-1
3,1,20260113170553,308,308,1,1,1
4,1,20260113170553,330,328,1,1,1
5,1,20260113170553,174,174,1,1,1
6,1,20260113170553,277,280,1,1,1
7,1,20260113170553,187,187,1,1,1
8,0,20260113170553,0,0,-1,-1,-1
9,0,20260113170553,0,0,-1,-1,-1
10,1,20260113170553,171,171,1,1,1
11,1,20260113170553,0,0,-1,-1,-1
12,1,20260113170553,102,102,1,1,1
13,1,20260113170553,231,231,1,1,1
14,0,20260113170553,0,0,-1,-1,-1
15,1,20260113170553,224,223,1,1,1
16,1,20260113170553,238,240,1,1,1
17,1,20260113170553,193,193,1,1,1
18,1,20260113170553,0,0,-1,-1,-1
19,0,20260113170553,0,0,-1,-1,-1
20,0,20260113170553,0,0,-1,-1,-1
21,1,20260113170553,0,0,-1,-1,-1
22,1,20260113170553,270,270,1,1,1
23,1,20260113170553,189,189,1,1,1
24,1,20260113170553,241,240,1,1,1
25,1,20260113170553,0,0,-1,-1,-1
26,1,20260113170553,260,262,1,1,1
27,1,20260113170553,187,187,1,1,1
28,1,20260113170553,0,0,-1,-1,-1
29,1,20260113170553,365,365,1,1,1
30,1,20260113170553,0,0,-1,-1,-1
31,1,20260113170553,221,221,1,1,1
32,1,20260113170553,0,0,-1,-1,-1
33,1,20260113170553,0,0,-1,-1,-1
34,1,20260113170553,221,222,1,1,1
35,1,20260113170553,152,152,1,1,1
36,1,20260113170553,0,0,-1,-1,-1
37,1,20260113170553,206,206,1,1,1
38,1,20260113170553,206,206,1,1,1
39,1,20260113170553,112,110,1,1,1
40,1,20260113170553,289,289,1,1,1
41,0,20260113170553,0,0,-1,-1,-1
42,1,20260113170553,211,209,1,1,1
43,0,20260113170553,0,0,-1,-1,-1
44,0,20260113170553,0,0,-1,-1,-1
45,0,20260113170553,0,0,-1,-1,-1
46,0,20260113170553,0,0,-1,-1,-1
47,1,20260113170553,183,182,1,1,1
48,0,20260113170553,0,0,-1,-1,-1
49,1,20260113170553,304,304,1,1,1
50,1,20260113170553,0,0,-1,-1,-1
51,1,20260113170553,271,269,1,1,1
52,1,20260113170553,300,300,1,1,1
53,1,20260113170553,150,149,1,1,1
54,1,20260113170553,164,164,1,1,1
55,1,20260113170553,0,0,-1,-1,-1
56,1,20260113170553,0,0,-1,-1,-1
57,1,20260113170553,0,0,-1,-1,-1
58,1,20260113170553,0,0,-1,-1,-1
59,1,20260113170553,164,164,1,1,1
60,1,20260113170553,415,416,1,1,1
61,1,20260113170553,285,285,1,1,1
62,0,20260113170553,0,0,-1,-1,-1
63,0,20260113170553,0,0,-1,-1,-1
64,0,20260113170553,0,0,-1,-1,-1
65,1,20260113170553,434,436,0,0,1
66,1,20260113170553,161,183,1,1,1
67,1,20260113170553,257,268,1,1,1
68,1,20260113170553,442,424,0,0,1
69,1,20260113170553,228,257,0,0,1
70,1,20260113170553,140,169,1,1,1
71,0,20260113170553,119,119,1,1,1
72,0,20260113170553,254,248,0,0,1
73,0,20260113170553,127,130,1,1,1
74,0,20260113170553,122,120,1,1,1
75,0,20260113170553,254,284,1,1,1
76,0,20260113170553,111,109,1,1,1
77,1,20260113170553,433,434,1,1,1
78,1,20260113170553,426,426,1,1,1
1,1,20260113171552,305,307,1,1,1
2,1,20260113171552,0,0,-1,-1,-1
3,1,20260113171552,309,309,1,1,1
4,1,20260113171552,329,328,1,1,1
5,1,20260113171552,174,174,1,1,1
6,1,20260113171552,278,280,1,1,1
7,1,20260113171552,185,187,1,1,1
8,0,20260113171552,0,0,-1,-1,-1
9,0,20260113171552,0,0,-1,-1,-1
10,1,20260113171552,171,171,1,1,1
11,1,20260113171552,0,0,-1,-1,-1
12,1,20260113171552,101,101,1,1,1
13,1,20260113171552,231,231,1,1,1
14,0,20260113171552,0,0,-1,-1,-1
15,1,20260113171552,225,224,1,1,1
16,1,20260113171552,241,241,1,1,1
17,1,20260113171552,193,193,1,1,1
18,1,20260113171552,0,0,-1,-1,-1
19,0,20260113171552,0,0,-1,-1,-1
20,0,20260113171552,0,0,-1,-1,-1
21,1,20260113171552,0,0,-1,-1,-1
22,1,20260113171552,270,271,1,1,1
23,1,20260113171552,189,189,1,1,1
24,1,20260113171552,240,240,1,1,1
25,1,20260113171552,0,0,-1,-1,-1
26,1,20260113171552,260,260,1,1,1
27,1,20260113171552,187,186,1,1,1
28,1,20260113171552,0,0,-1,-1,-1
29,1,20260113171552,364,363,1,1,1
30,1,20260113171552,0,0,-1,-1,-1
31,1,20260113171552,221,220,1,1,1
32,1,20260113171552,0,0,-1,-1,-1
33,1,20260113171552,0,0,-1,-1,-1
34,1,20260113171552,221,222,1,1,1
35,1,20260113171552,152,152,1,1,1
36,1,20260113171552,0,0,-1,-1,-1
37,1,20260113171552,207,206,1,1,1
38,1,20260113171552,206,206,1,1,1
39,1,20260113171552,113,112,1,1,1
40,1,20260113171552,289,289,1,1,1
41,0,20260113171552,0,0,-1,-1,-1
42,1,20260113171552,211,213,1,1,1
43,0,20260113171552,0,0,-1,-1,-1
